expanded_url,short_url
https://www.noticiasrcn.com/salud-y-bienestar/peru-registra-primera-muerte-por-viruela-del-mono-425659,https://bit.ly/3JpNAwT
https://www.estadao.com.br/saude/variola-dos-macacos-sintomas-inchaco-penis-dor-anus-reto/,https://bit.ly/3oOTC0v
https://www.eluniversal.com.mx/mundo/guatemala-detecta-primer-caso-de-viruela-mono/,https://bit.ly/3zwkdEx
https://www.eluniversal.com.co/colombia/2022/08/05/colombia-registra-43-casos-de-viruela-simica-aun-concentrada-en-hombres/,https://bit.ly/3SIW2eX
https://oestadoonline.com.br/manchete/ms-investiga-1o-morte-suspeita-por-variola-dos-macacos/,https://bit.ly/3JFe3GP
https://www.elplural.com/comunicados/espana-supera-5000-casos-viruela-mono_295493102,https://bit.ly/3p7ojOv
https://www.jornalevolucao.com.br/textos/60677/1/-diabetes-e-uma-das-principais-causas-de-amputacoes-aponta-oms#.YvU0yXbMKM8,https://bit.ly/3AgCA1y
https://www.meionews.com/noticias/1-caso-de-variola-dos-macacos-e-confirmado-no-ma-paciente-esta-internado-452607,https://bit.ly/3QjyL1b
https://bit.ly/3ph6WuF,https://bit.ly/3ph6WuF
https://www.radioculturafoz.com.br/2022/08/14/forte-frente-fria-e-intensa-massa-de-ar-polar-vao-atingir-o-brasil/,https://bit.ly/3C3BgRf
https://www.mixvale.com.br/2022/08/16/cidades-gauchas-sofrem-com-destruicao-provocada-por-vendaval-de-ate-120-km-h/,https://bit.ly/3pnRRYo
https://latin-american.news/brazil-records-15500-new-cases-and-144-deaths-from-covid-19/,https://bit.ly/3ACjiEc
https://www.perfilnews.com.br/2022/08/12/saude-de-brasilandia-alerta-para-uma-possivel-nova-epidemia-de-dengue-e-chikungunha/,https://bit.ly/3QIgivG
https://www.campogrande.ms.gov.br/cgnoticias/noticia/campo-grande-vacinou-mais-de-14-mil-criancas-e-adolescentes-no-dia-d/,https://bit.ly/3T9L2XU
https://www1.jornalgoias.com.br/variola-dos-macacos-goias-atinge-situacao-de-emergencia-em-saude-publica/,https://bit.ly/3pMndIc
https://www.bbc.com/portuguese/brasil-62443380?at_medium=RSS&at_campaign=KARANGA,https://bbc.in/3TygsaS
https://gphin.canada.ca/cepr/showarticle.jsp?docId=1012287488,https://bit.ly/3Rd2usQ
https://jc.ne10.uol.com.br/colunas/saude-e-bem-estar/2022/08/15071321-variola-dos-macacos-anvisa-autoriza-uso-emergencial-de-testes-para-diagnostico-da-doenca.html,https://bit.ly/3wCzAub
https://tribunadosertao.com.br/noticias/2022/08/30/308110-variola-dos-macacos-sp-registra-conjuntivite-associada-a-doenca,https://bit.ly/3TtzIGk
https://www.campograndenews.com.br/brasil/cidades/em-24h-casos-de-monkeypox-salta-para-42-em-ms,https://bit.ly/3wRJoks
https://www.campogrande.ms.gov.br/cgnoticias/noticia/fumace-circula-por-dois-horarios-e-intensifica-acoes-de-combate-ao-aedes/,https://bit.ly/3QuivtT
https://midiamax.uol.com.br/cotidiano/2022/trabalhadores-que-morreram-soterrados-apos-forno-de-carvoaria-desabar-sao-identificados/,https://bit.ly/3RDecxk
https://www.mossorohoje.com.br/noticias/42374-anvisa-aprova-solicitacao-do-ministerio-da-saude-para-importacao-de-vacina-contra-a-variola-dos-macacos,https://bit.ly/3CXOy2b
https://diariodegoias.com.br/goias-registra-mais-de-300-casos-de-variola-dos-macacos/248650/,https://bit.ly/3cVuKls
https://noticiadelimeira.com.br/2022/09/05/menina-de-6-anos-morre-de-febre-maculosa-em-limeira/,https://bit.ly/3eEpxyK
https://www.correio24horas.com.br/brasil/menina-de-12-anos-e-deixada-em-boca-de-fumo-e-sofre-estupro-coletivo-0922,http://glo.bo/3Bakbmv
https://gphin.canada.ca/cepr/showarticle.jsp?docId=1012385467,https://bit.ly/3RLk7k5
https://d.gazetadealagoas.com.br/cidades/387120/casos-confirmados-de-variola-crescem-150-em-alagoas-diz-sesau,https://bit.ly/3QHbCFn
https://avozdesantaquiteria.com.br/erro-404/?origem=/2022/09/casos-de-variola-dos-macacos-em.html,https://bit.ly/3UiGkrm
https://gphin.canada.ca/cepr/showarticle.jsp?docId=1012388232,https://bit.ly/3qMXPCO
https://gphin.canada.ca/cepr/showarticle.jsp?docId=1012410758,https://bit.ly/3SapAAJ
https://gphin.canada.ca/cepr/showarticle.jsp?docId=1012412415,https://bit.ly/3dqCNa8
https://gphin.canada.ca/cepr/showarticle.jsp?docId=1012411688,https://bit.ly/3DyBNLQ
https://gphin.canada.ca/cepr/showarticle.jsp?docId=1012396596,https://bit.ly/3BmMbDG
https://www.campogrande.ms.gov.br/cgnoticias/noticia/reuniao-de-comite-discute-cenario-epidemiologico-e-destaca-avancos-no-combate-ao-aedes/,https://bit.ly/3DROSQz
https://nocariritem.com.br/asma-mata-1-brasileiro-a-cada-4-horas-por-que-muitos-nao-controlam-crises/,https://bit.ly/3BvvExe
https://avozdesantaquiteria.com.br/erro-404/?origem=/2022/09/paciente-com-variola-dos-macacos-morre.html,https://bit.ly/3eUgIks
https://agorarn.com.br/ultimas/anvisa-aprova-registro-do-1o-teste-para-diagnostico-da-variola-dos-macacos/,https://bit.ly/3SnJ7Oe
https://gphin.canada.ca/cepr/showarticle.jsp?docId=1012453564,https://bit.ly/3dEeDsM
https://www.gov.br/pt-br/noticias/saude-e-vigilancia-sanitaria/2022/09/saude-amplia-vacinacao-contra-meningite-e-hpv-entenda-o-que-muda,https://bit.ly/3BGTA0F
https://www.campogrande.ms.gov.br/cgnoticias/noticia/x-conferencia-municipal-dos-direitos-da-crianca-e-do-adolescente-sera-de-23-a-25-de-novembro/,https://bit.ly/3BGinC5
https://www.meionews.com/noticias/teresina-registra-mais-uma-morte-por-chikungunya-diz-fundacao-456027,https://bit.ly/3CnEYVH
https://www.bncnoticias.com.br/noticia/9670/paraiso-das-aguas/policia/crianca-de-3-anos-e-encontrada-em-calcada-com-fome-frio-e-descalca-ao-lado-da-mae-embriagada.html,https://bit.ly/3SAr6wd
https://avozdesantaquiteria.com.br/erro-404/?origem=/2022/09/ceara-tem-maior-incidencia-de-monkeypox.html,https://bit.ly/3r9odHa
https://www.bol.uol.com.br/noticias/2022/09/27/com-semana-chuvosa-cge-alerta-para-risco-de-alagamentos-e-deslizamentos-em-sp.htm,https://bit.ly/3LNqBwN
https://www.folhavitoria.com.br/saude/casos-de-febre-maculosa-sao-registrados-em-itapemirim/,https://bit.ly/3SDYnH2
https://midiamax.uol.com.br/cotidiano/2022/campanha-de-vacinacao-contra-raiva-em-animais-domesticos-comeca-na-segunda-feira/,https://bit.ly/3M6piJC
https://gphin.canada.ca/cepr/showarticle.jsp?docId=1012477673,https://bit.ly/3yaG6ZY
https://en.mercopress.com/2022/10/04/rio-de-janeiro-records-yet-another-monkeypox-fatality?utm_source=feed&utm_medium=rss&utm_content=brazil&utm_campaign=rss,https://bit.ly/3SITmxo
https://www.acritica.net/editorias/saude/sidrolandia-registra-primeiro-caso-de-h1n1-do-ano-e-de-variola-dos/625339/,https://bit.ly/3Mh0e2B
https://latin-american.news/covid-19-brazil-records-97-deaths-and-7900-cases-in-24-hours/,https://bit.ly/3rEe5X1
https://www.obomdanoticia.com.br/cidades/mt-registra-aumento-de-32-em-casos-de-dengue-e-infectologista-alerta-para-risco-maior-as-criancas/190241,https://bit.ly/3Vghfhe
https://www.correio24horas.com.br/saude/brasil-registra-quinta-morte-por-variola-dos-macacos-1022,http://glo.bo/3rS5MqR
https://amempauta.com.br/?q=291-conteudo-231451-fiocruz-investiga-possibilidade-de-transmissao-da-variola-dos-macacos-por-superficies,https://bit.ly/3yGpE3W
https://www.campogrande.ms.gov.br/cgnoticias/noticia/prefeitura-reforca-chamamento-e-estrategias-para-ampliar-cobertura-vacinal-contra-a-polio/,https://bit.ly/3MPDLdn
https://www.portalonorte.com.br/noticias/araguaina/casos-de-chikungunya-aumentam-em-mais-de-600-em-araguaina-e-saude/115260/,https://bit.ly/3eGDCMn
https://www.nsctotal.com.br/noticias/sobe-para-6-o-numero-de-mortos-apos-temporal-no-parana,https://bit.ly/3s0CUgh
https://tvbrasil.ebc.com.br/reporter-df/2022/10/casos-de-dengue-aumentam-quase-400-no-distrito-federal,https://bit.ly/3yW62Js
https://www.saude.df.gov.br/web/guest/w/dengue-deixa-de-ser-doen%C3%A7a-sazonal-e-afeta-sa%C3%BAde-p%C3%BAblica-o-ano-todo,https://bit.ly/3TGcQD0
https://www.campogrande.ms.gov.br/cgnoticias/noticia/com-12-unidades-abertas-prefeitura-faz-dia-d-de-vacinacao-contra-a-polio-neste-sabado/,https://bit.ly/3MPSpBb
https://tvbrasil.ebc.com.br/reporter-brasil/2022/10/sabado-segue-com-alerta-de-chuvas-fortes,https://bit.ly/3MSSTqj
https://www.campogrande.ms.gov.br/cgnoticias/noticia/prefeitura-estuda-acoes-estrategicas-de-prevencao-e-combate-ao-aedes-aegypti/,https://bit.ly/3Tr4LSI
https://tribunadosertao.com.br/noticias/2022/10/24/318374-pressao-alta-pode-matar-30-dos-brasileiros,https://bit.ly/3f524Y5
https://jurua24horas.com/com-239-casos-confirmados-em-2022-saude-fala-de-acoes-de-prevencao-e-combate-as-hepatites-virais-no-ac/,https://bit.ly/3DAY0bG
https://www.campogrande.ms.gov.br/cgnoticias/noticia/megaoperacao-contra-o-aedes-vai-mobilizar-todas-as-secretarias-e-percorrer-as-7-regioes-da-capital/,https://bit.ly/3ziVSCB
https://www.campogrande.ms.gov.br/cgnoticias/noticia/fumace-intensifica-combate-ao-aedes-em-quatro-bairros-da-capital/,https://bit.ly/3WcNkay
https://latin-american.news/brazil-has-118-deaths-from-covid-19-in-24-hours/,https://bit.ly/3Wg16cf
https://engeplus.com.br/noticia/saude/2022/dia-mundial-do-avc-casos-entre-jovens-tem-aumentado,https://bit.ly/3DHqZuo
"https://promedmail.org/promed-post/?place=8706350,106#promedmailmap",https://bit.ly/3gXWlE7
https://www.campogrande.ms.gov.br/cgnoticias/noticia/aquisicao-de-equipamento-reduz-tempo-de-espera-e-amplia-capacidade-de-processamento-de-exame-de-leishmaniose-na-capital/,https://bit.ly/3FzizGT
https://bit.ly/3sPNQNY,https://bit.ly/3sPNQNY
https://emtempo.com.br/108878/sem-categoria/mais-tres-casos-de-monkeypox-sao-confirmados-no-amazonas-estado-soma-213/,https://bit.ly/3TXZrGE
https://www.enfoquems.com.br/inmet-e-defesa-civil-alertam-para-onda-de-frio-nos-proximos-tres-dias-em-ms/,https://bit.ly/3zS529u
https://www.portalonorte.com.br/noticias/mundo-curioso/oms-mantem-nivel-de-alerta-maximo-para-variola-do-macaco/115770/,https://bit.ly/3FM5JoO
https://gphin.canada.ca/cepr/showarticle.jsp?docId=1012736209,https://bit.ly/3t2iW54
https://www.campogrande.ms.gov.br/cgnoticias/noticia/nova-campo-grande-vila-popular-e-santo-amaro-sao-focos-do-fumace/,https://bit.ly/3E01Hb1
https://www.gazetasp.com.br/cotidiano/no-brasil-um-homem-morre-a-cada-38-minutos-devido-ao-cancer-de/1116958/,https://bit.ly/3FNBv4A
https://www.agropopular.com/oms-071122/?utm_source=rss&utm_medium=rss&utm_campaign=oms-071122,https://bit.ly/3FTY7R3
https://www.to.gov.br/noticias/governo-do-tocantins-divulga-dados-atualizados-sobre-a-leishmaniose/4s7l7hng53p6,https://bit.ly/3DO8bZf
https://gphin.canada.ca/cepr/showarticle.jsp?docId=1012767784,https://bit.ly/3UmxPvg
https://www.bbc.com/portuguese/internacional-63542368?at_medium=RSS&amp;at_campaign=KARANGA,https://bbc.in/3zZBerI
https://saude.se.gov.br/sergipe-registra-um-obito-por-covid-19-e-nao-registra-novos-casos/,https://bit.ly/3zXQmpB
https://www1.brasilemfolhas.com.br/,https://bit.ly/3EhRgzv
https://www.portalonorte.com.br/noticias/municipios/boletim-confirma-novos-casos-suspeitos-de-dengue-e-chikungunya-na-1a/115867/,https://bit.ly/3TtbURL
https://www.jdv.com.br/doenca-misteriosa-e-fatal-transforma-pombo-em-zumbi-com-pescoco-retorcido-virus-pode-atingir-humanos/,https://bit.ly/3DONMDm
https://www.gov.br/saude/pt-br/assuntos/noticias/2022/novembro/ministerio-da-saude-constata-reducao-de-casos-de-malaria-na-regiao-amazonica,https://bit.ly/3UpuxaH
https://www.copopular.com.br/agronegocio/indea-pede-reforco-na-biosseguranca-apos-casos-confirmados-da-doenca-na-america-latina/136414,https://bit.ly/3Ga7jB4
https://www.gov.br/saude/pt-br/assuntos/noticias/2022/novembro/ministerio-da-saude-constata-reducao-de-casos-de-malaria-na-regiao-amazonica,https://bit.ly/3G9OkXd
https://www.gov.br/saude/pt-br/assuntos/noticias/2022/novembro/brasil-passa-a-compor-coordenacao-da-plataforma-201cepidemic-intelligence-from-open-sources201d,https://bit.ly/3WVvR6D
https://www.avisite.com.br/influenza-aviaria-indea-pede-atencao-em-mt-apos-casos-na-colombia-e-mexico/,https://bit.ly/3AiuhCe
https://www.campos.rj.gov.br/exibirNoticia.php?id_noticia=76860,https://bit.ly/3Edeu8G
https://www.saude.df.gov.br/web/guest/w/confirmada-a-circula%C3%A7%C3%A3o-da-%C3%B4micron-bq-1-da-covid-19-no-df,https://bit.ly/3ObBZDN
https://bit.ly/3UGucjV,https://bit.ly/3UGucjV
https://www.avisite.com.br/gripe-aviaria-na-colombia-leva-brasil-a-reforcar-alerta-contra-doenca/,https://bit.ly/3EyAV9Y
https://leouve.com.br/geral/diagnostico-de-ansiedade-lidera-ranking-de-doencas-mentais-em-farroupilha/,https://bit.ly/3EcTizX
https://www.infobae.com/america/agencias/2022/11/16/confirman-la-primera-muerte-por-viruela-del-mono-en-chile/,https://bit.ly/3Xb9XfH
https://www.nortaonoticias.com.br/ambiente/227615/Sorriso_Sema_apura_mortandade_de_peixes_em_corrego,https://bit.ly/3Xd4pBq
https://gphin.canada.ca/cepr/showarticle.jsp?docId=1012843015,https://bit.ly/3TWaLT5
https://saude.se.gov.br/sergipe-registra-o-26o-caso-de-monkeypox/,https://bit.ly/3TU2XkG
https://www.bol.uol.com.br/noticias/2022/11/22/tregua-calor-chuvas-previsao.htm,https://bit.ly/3Vc1c3o
https://www.bol.uol.com.br/noticias/2022/11/22/terremoto-de-61-graus-na-turquia-deixa-pelo-menos-50-feridos.htm,https://bit.ly/3GD1wEj
https://saude.portal.ap.gov.br/noticia/2211/covid-19-aumento-de-casos-acende-alerta-estado-prepara-medidas-de-protecao-em-conjunto-com-os-municipios,https://bit.ly/3ibk4S0
https://portugal.postsen.com/health/189401/Brazil-will-have-704000-new-cases-of-cancer-per-year-by-2025-predicts-Inca-%E2%80%93-11232022.html,https://bit.ly/3OGCIx5
https://ojornalextra.com.br/noticias/coronavirus/2022/11/84633-casos-de-covid-19-grave-sobem-em-alagoas-e-deixam-especialistas-em-alerta,https://bit.ly/3VrTGkP
https://www.campogrande.ms.gov.br/cgnoticias/noticia/simposio-abordara-riscos-de-novas-emergencias-de-saude-publica-e-respostas-a-estes-eventos/,https://bit.ly/3XAJTLc
https://www.folhavitoria.com.br/geral/sao-mateus-e-crea-es-orientam-populacao-sobre-perigo-de-desabamentos-em-razao-das-chuvas/,https://bit.ly/3gLGp8b
https://www.cruzeirodovale.com.br/geral/jovem-de-23-anos-e-a-primeira-vitima-da-variola-dos-macacos-em-sc/,https://bit.ly/3Fs9ijv
https://liberal.com.br/cidades/americana/comerciante-morre-com-suspeita-de-leishmaniose-em-americana-1871992/,https://bit.ly/3VK3g2I
https://en.haberler.com/argentina-confirms-first-monkeypox-death-1786086/,https://bit.ly/3gOUmSX
https://guiaviverbem.com.br/identificadas-duas-linhagens-novas-do-coronavirus-no-brasil/,https://bit.ly/3gPOKro
https://www.campogrande.ms.gov.br/cgnoticias/noticia/servico-de-ist-da-sesau-realiza-acao-de-testagem-em-dois-pontos-de-grande-circulacao-neste-fim-de-semana/,https://bit.ly/3OVHwyM
https://oestadoonline.com.br/destaque/ms-esta-entre-os-dez-estados-com-maior-incidencia-de-dengue/,https://bit.ly/3XUfYxE
https://www.agenciaamazonas.am.gov.br/noticias/com-apoio-do-governo-do-estado-pesquisa-desenvolve-novo-metodo-para-diagnostico-da-leishmaniose/,https://bit.ly/3H6bnCQ
https://www.meiahora.com.br/geral/2022/12/6533231-rede-municipal-esta-desabastecida-de-soro-antirrabico-pela-falta-de-envio-do-ministerio-da-saude.html,https://bit.ly/3gP5M9n
https://gphin.canada.ca/cepr/showarticle.jsp?docId=1012899740,https://bit.ly/3UpzAH7
https://tvexpresso.com.br/noticia/26147/brasil-%EF%BF%BD-o-segundo-pa%EF%BF%BDs-do-mundo-em-casos-de-var%EF%BF%BDola-do-macaco.html,https://bit.ly/3F1ErZh
http://ww16.portalladob.com.br/281572-cancer-de-prostata-e-a-2a-maior-causa-de-mortes-entre-homens/?sub1=20250211-2127-162f-aef4-7727ba388ccd,https://bit.ly/3utzALC
https://tribunadosertao.com.br/noticias/2022/12/07/325662-saude-realiza-roda-de-conversa-sobre-infeccoes-sexualmente-transmissiveis-com-alunos-de-escola-municipal,https://bit.ly/3UDJaqa
https://www.avisite.com.br/abpa-reforca-necessidade-de-esforco-conjunto-para-prevenir-entrada-da-influenza-aviaria-no-pais/,https://bit.ly/3PdYLLI
https://www.arca.fiocruz.br/,https://bit.ly/3uCVEDQ
https://www.ofluminense.com.br/saude/2022/12/1259886-esperanca-para-quem-teve-zica-na-gravidez.html,https://bit.ly/3FHdoUF
https://agenciadenoticias.uniceub.br/sem-categoria/df-supera-80-mil-casos-suspeitos-de-dengue-e-ja-e-mais-que-o-triplo-do-total-do-ano-de-2021/,https://bit.ly/3HvFSCs
https://www.bol.uol.com.br/noticias/2022/12/12/menina-morre-apos-ser-agredida-e-estuprada-em-casa-mae-foi-presa.htm,https://bit.ly/3Fl0nyQ
https://ww38.portalladob.com.br/283227-lacen-rj-realiza-o-diagnostico-da-meningite-em-uma-hora/?subid1=20250211-2130-411a-a5e2-92f1d77a86b8,https://bit.ly/3BtGIeR
https://ojornalextra.com.br/noticias/brasil/2022/12/85189-infeccoes-por-hiv-ainda-sao-prevalentes-no-pais-informa-infectologista,https://bit.ly/3WfwDuh
https://www.campograndenews.com.br/cidades/capital/hu-deixara-de-receber-paciente-vaga-zero-a-partir-de-fevereiro,https://bit.ly/3FstOPq
https://tribunadosertao.com.br/noticias/2022/12/16/327215-sem-remedio-variola-dos-macacos-pode-causar-ate-cegueira,https://bit.ly/3YHgCzl
https://tribunadonorte.com.br/natal/casos-de-hiv-aids-aumentam-quase-40-no-rn-crescimento-em-gestantes-ultrapassa-70/,https://bit.ly/3V5kLtu
https://tvbrasil.ebc.com.br/reporter-brasil/2022/12/bahia-registros-de-dengue-sobem-45-de-janeiro-setembro,https://bit.ly/3V4zIvV
https://www.feiradesantana.ba.gov.br/servicos.asp?titulo=Subvariantes%20da%20%EF%BF%BDmicron%20s%EF%BF%BDo%20detectadas%20em%20Feira%20de%20Santana&id=14&link=secom/noticias.asp&idn=31878#noticias,https://bit.ly/3V4BkpL
https://www.correio24horas.com.br/bahia/enchentes-na-bahia-ja-afetam-mais-de-146-mil-pessoas-em-76-municipios-1222,http://glo.bo/3PA9lNm
https://juruaonline.com.br/am-registra-230-casos-de-esporotricose-conheca-os-sintomas-e-saiba-como-evitar-contagio/?PageSpeed=noscript,https://bit.ly/3G1MEyH
https://butantan-gov-br.translate.goog/noticias/butantan's-dengue-vaccine-has-79.6-efficacy-partial-results-from-2-year-follow-up-show?_x_tr_sl=en&_x_tr_tl=pt&_x_tr_hl=pt-BR&_x_tr_pto=sc,https://bit.ly/3hALD7g
https://www.excelsior.com.mx/nacional/mexico-podria-sufrir-rebrote-de-sarampion-hay-rezago-en-vacunacion-censia/1559083?_x_tr_sl=es&_x_tr_tl=pt&_x_tr_hl=pt-BR&_x_tr_pto=sc,https://bit.ly/3WvvGhu
https://www.avisite.com.br/brasil-segue-livre-de-gripe-aviaria-mas-casos-na-america-do-sul-alertam-diz-abpa/,https://bit.ly/3G12fOV
https://www.morningstar.com/news/marketwatch/20221215306/who-says-global-tally-of-new-covid-cases-rose-2-in-latest-week-as-ba5-sublineages-remain-dominant,https://bit.ly/3G1uHjy
https://www.saude.ce.gov.br/2022/12/21/desinformacao-e-preconceito-afastam-pessoas-com-hanseniase-de-tratamento-oferecido-gratuitamente-pelo-sus-2/,https://bit.ly/3hGzPQZ
https://www.campogrande.ms.gov.br/cgnoticias/noticia/com-acoes-estrategicas-e-efetivas-campo-grande-mantem-casos-de-dengue-estaveis/,https://bit.ly/3VeLQe4
https://www.vax-before-travel.com/2022/12/23/chikungunya-vaccine-candidate-completes-bla-submission-us-fda?_x_tr_sl=en&_x_tr_tl=pt&_x_tr_hl=pt-BR&_x_tr_pto=sc,https://bit.ly/3jts8hB
https://rr.pt/noticia/mundo/2022/12/22/eua-preparam-se-para-natal-mais-gelido-dos-ultimos-40-anos/312907/,https://bit.ly/3BV27Ov
https://www.al.pi.leg.br/tv/noticias-tv-1/piaui-registrou-533-casos-novos-de-hiv-aids-em-2022,https://bit.ly/3C2sYIl
https://juruaonline.com.br/atendimento-a-criancas-no-sus-nao-atinge-nivel-minimo-de-qualidade-aponta-ibge/?PageSpeed=noscript,https://bit.ly/3I1inBa
https://www.correio24horas.com.br/bahia/sobe-para-188-mil-o-numero-de-prejudicados-pela-chuva-na-ba-1222,http://glo.bo/3C63IRx
https://www.otempo.com.br/cidades/bh-esta-sob-alerta-de-temporal-com-vento-e-raios-alerta-defesa-civil-1.2787443,https://bit.ly/3YQW9rx
https://tribunadosertao.com.br/noticias/2022/12/26/328571-pesquisa-aponta-alta-nas-agressoes-contra-mulheres-apos-decepcoes-no-futebol,https://bit.ly/3GhmBm3
https://diariodepetropolis.com.br/integra/brasil-esta-em-alerta-contra-a-influenza-aviaria-226607,https://bit.ly/3vjoGsp
https://portalcbncampinas.com.br/2022/12/defesa-civil-emite-alerta-meteorologico-com-acumulado-de-ate-155mm-em-campinas/,https://bit.ly/3Go2HXs
https://www.correio24horas.com.br/bahia/itacare-cancela-reveillon-e-decreta-emergencia-apos-inundacoes-1222,http://glo.bo/3PWxb6a
https://difusora890.com.br/rio-grande-do-sul-apresenta-mais-casos-suspeitos-de-dengue-do-que-o-esperado-para-a-epoca-do-ano/,https://bit.ly/3WMA0sS
https://istoe.com.br/franca-tem-238-surtos-de-gripe-aviaria-em-2022-e-reforca-situacao-de-alto-risco/,https://bit.ly/3I9645U
https://www.itatiaia.com.br/cidades/2022/12/29/mortes-por-dengue-crescem-mais-de-1000-em-mg-e-casos-sobem-456-em-um-ano,https://bit.ly/3PYu3a3
https://nocariritem.com.br/seis-meses-apos-o-primeiro-caso-ceara-e-o-quarto-estado-do-brasil-com-mais-confirmacoes-de-monkeypox/,https://bit.ly/3WAJFTC
https://portalcbncampinas.com.br/2022/12/capivari-ja-tem-a-maior-enchente-da-historia-rio-chegou-a-448m/,https://bit.ly/3Z0EqxV
https://paginanet.com.br/mais/saude/verao-e-alerta-para-conjuntivite-em-criancas.html,https://bit.ly/3jI1vph
https://www.correio24horas.com.br/em-alta/jovem-de-20-anos-morre-atacado-por-abelhas-apos-carro-capotar-no-ms-1222,http://glo.bo/3jKByp1
https://portalcbncampinas.com.br/2023/01/cidade-de-socorro-fica-debaixo-dagua-apos-tempestade/,https://bit.ly/3jQ7jNd
https://www.lucasnoticias.com.br/geral/meninode5anosmorreap-asbebervenenoemgarrafaderefrigerante/150085832,https://bit.ly/3QcqSvx
https://www.atribuna.com.br/cidades/defesa-civil-emite-alerta-de-chuva-intensa-ate-o-final-de-semana-na-baixada-santista-1.42812,http://glo.bo/3CqVMuj
https://www.jknoticias.com/noticias/saude/2023-01-04/sorriso-e-a-2-cidade-de-mt-com-mais-casos-de-dengue-risco-e-muito-alto,https://bit.ly/3jMCMjn
https://oriobranco.net/noticia/acre/05-01-2023-em-dois-dias-ja-choveu-mais-de-20-do-esperado-para-janeiro-em-rio-branco-e-inmet-alerta-para-temporal,https://bit.ly/3vEms75
https://180graus.com/meio-ambiente/desmatamento-na-amazonia-cresce-em-2022-e-e-o-maior-em-15-anos/,https://bit.ly/3IrPm1V
https://tvbrasil.ebc.com.br/reporter-brasil-tarde/2023/01/df-tem-aumento-de-mais-de-300-de-casos-de-dengue,https://bit.ly/3imFKLh
https://saude.se.gov.br/secretaria-de-saude-alerta-os-municipios-sobre-a-incidencia-de-casos-de-esquistossomose/,https://bit.ly/3ZjsVBS
https://gphin.canada.ca/cepr/showarticle.jsp?docId=1013160107,https://bit.ly/3VSte3Q
https://vejaaquims.com.br/noticias/acoes-preventivas-reduzem-queimadas-crimes-ambientais-ms/,https://bit.ly/3k1JRwO
https://www.folhavitoria.com.br/geral/chuva-causa-estragos-na-cidade-de-iuna-no-sul-do-es/,https://bit.ly/3W0WANt
https://informefloripa.com/2023/01/saude-monitora-casos-de-doencas-diarreicas-e-alerta-para-a-prevencao/?utm_source=rss&utm_medium=rss&utm_campaign=saude-monitora-casos-de-doencas-diarreicas-e-alerta-para-a-prevencao,https://bit.ly/3GWYASy
https://horacampinas.com.br/combinacao-perigosa-de-chuva-e-dengue-poe-bairros-em-alerta/,https://bit.ly/3W5yRf2
https://www.diariodasaude.com.br/news.php?article=residuos-pesticidas-encontrados-68-papinhas-infantis&id=15732,https://bit.ly/3XrtvvS
https://www.campogrande.ms.gov.br/cgnoticias/noticia/periodo-de-chuvas-e-calor-reacende-alerta-para-os-cuidados-com-a-dengue/,https://bit.ly/3IJR1jI
https://istoe.com.br/seca-no-rs-preocupa-mas-problema-parece-localizado-avalia-ibge/,https://bit.ly/3Xaarm6
https://www.gazetaweb.com/noticias/geral/obitos-por-dengue-e-chikungunya-crescem-em-al-em-2022,https://bit.ly/3kjisqa
https://www.ofluminense.com.br/geral/2023/01/1261298-minas-gerais-registra-220-cidades-em-situacao-de-emergencia.html,https://bit.ly/3H8Tgf1
https://gauchazh.clicrbs.com.br/mundo/noticia/2023/01/terremoto-de-magnitude-60-atinge-a-costa-da-indonesia-usgs-clcy2ass9002z01cm8kk99t2e.html,https://bit.ly/3Xdx6O9
https://juruaonline.com.br/terremoto-de-magnitude-43-e-registrado-no-municipio-de-tarauaca/?PageSpeed=noscript,https://bit.ly/3XA49vD
https://istoedinheiro.com.br/defesa-civil-emite-alerta-para-dois-municipios-paulistas/,https://bit.ly/3Wg8t2k
https://auniao.pb.gov.br/noticias/caderno_paraiba/casos-de-arboviroses-aumentam-65,https://bit.ly/3XlrQZ2
https://portalcbncampinas.com.br/2023/01/dengue-sete-cidades-da-regiao-de-campinas-em-alerta-de-transmissao/,https://bit.ly/3GOO2Uf
https://www.jornalevolucao.com.br/textos/62446/1/chuvas-de-mais-de-mais-de-120-mm-causam-estragos-em-mafra-e-regiao#.Y8krA3bMKM8,https://bit.ly/3WnGmOJ
https://tribunadosertao.com.br/noticias/2023/01/21/332702-cancer-deve-liderar-causa-de-mortes-no-brasil-em-10-anos-diz-conselheira-da-oms,https://bit.ly/3J5ULMy
https://horacampinas.com.br/artigo-janeiro-roxo-hanseniase-traz-reflexao-sobre-doenca-saude-e-politicas-publicas-por-theodoro-habermann-neto/,https://bit.ly/3XtmsmM
https://www.cruzeirodovale.com.br/geral/focos-do-mosquito-da-dengue-crescem-quase-300-em-2022-em-gaspar/,https://bit.ly/3H09wh1
https://www.folhabv.com.br/variedades/cultura/notificacao-de-casos-de-dengue-tem-aumento-em-roraima/,https://bit.ly/3JcsX9o
https://matogrossomais.com.br/2023/01/24/defesa-civil-alerta-populacao-para-chuvas-intensas-nos-proximos-dias/,https://bit.ly/3DfDP2p
https://beefpoint.com.br/inmet-preve-volume-significativo-de-chuvas-para-o-centro-oeste-nos-proximos-dias/,https://bit.ly/3ZW52AZ
